timestamp,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,letra
2026-02-14 22:06:53,0.3230956196784973,0.6753687262535095,2.7790082413048367e-07,0.3764801621437073,0.7340686321258545,0.0021747746504843235,0.41404294967651367,0.764465868473053,-0.010452010668814182,0.44009554386138916,0.799302339553833,-0.028201695531606674,0.4641444981098175,0.8267918825149536,-0.04586001858115196,0.4554685354232788,0.6251431107521057,-0.012996439822018147,0.5066584348678589,0.6393440365791321,-0.03175722435116768,0.54154372215271,0.6491695642471313,-0.04444613680243492,0.5697311162948608,0.6592201590538025,-0.05358162149786949,0.44161978363990784,0.6060303449630737,-0.0282070804387331,0.4873805642127991,0.6996384263038635,-0.05600763112306595,0.4793841242790222,0.7726127505302429,-0.06518594920635223,0.46436259150505066,0.8174813389778137,-0.06676612794399261,0.42170336842536926,0.6187711358070374,-0.04324521869421005,0.4645262658596039,0.7156199812889099,-0.06635668873786926,0.46214500069618225,0.7847487330436707,-0.06464514136314392,0.452371746301651,0.8277036547660828,-0.05894661694765091,0.3997441232204437,0.6503170132637024,-0.058482661843299866,0.43200597167015076,0.7311126589775085,-0.07134019583463669,0.4393269717693329,0.7839514017105103,-0.06816744059324265,0.441020667552948,0.8203327655792236,-0.06304098665714264,P
2026-02-14 22:06:54,0.31685858964920044,0.6760097742080688,2.917584538408846e-07,0.36736056208610535,0.7384576797485352,0.0023164255544543266,0.40466389060020447,0.7676973938941956,-0.009829680435359478,0.4299057126045227,0.7995995283126831,-0.026697387918829918,0.4532589316368103,0.827325165271759,-0.04337313771247864,0.445963054895401,0.6298649311065674,-0.015041283331811428,0.49799826741218567,0.6453523635864258,-0.033480849117040634,0.5324185490608215,0.6572955250740051,-0.04477211460471153,0.559578537940979,0.6700407862663269,-0.05255526676774025,0.43226689100265503,0.6129294037818909,-0.029796801507472992,0.47966712713241577,0.705223023891449,-0.0573042668402195,0.47127437591552734,0.7762966752052307,-0.06495171785354614,0.4562855362892151,0.8206745386123657,-0.06498190760612488,0.41289466619491577,0.6266999244689941,-0.044208455830812454,0.4548640251159668,0.7249759435653687,-0.06719300895929337,0.45190945267677307,0.7930360436439514,-0.06454847007989883,0.44241365790367126,0.83492112159729,-0.05785005912184715,0.39194968342781067,0.6589975953102112,-0.0586538091301918,0.4234829843044281,0.7387504577636719,-0.07108743488788605,0.43061771988868713,0.7911282777786255,-0.06717197597026825,0.43266963958740234,0.8272278308868408,-0.061351921409368515,P
2026-02-14 22:06:57,0.314075767993927,0.6626464128494263,2.8037729293828306e-07,0.36359965801239014,0.7230063080787659,0.0013289303751662374,0.4005868434906006,0.7535346150398254,-0.011816962622106075,0.4268662631511688,0.7879189252853394,-0.02939368411898613,0.45006227493286133,0.8147137761116028,-0.04706188291311264,0.4432242214679718,0.6174931526184082,-0.016339007765054703,0.4920758008956909,0.630657434463501,-0.03514358028769493,0.5262711644172668,0.6404355764389038,-0.04746205732226372,0.5535980463027954,0.6502683758735657,-0.05632096156477928,0.4286389648914337,0.5987921953201294,-0.03133975714445114,0.4750320315361023,0.6877291202545166,-0.05872471258044243,0.46615323424339294,0.7556043267250061,-0.06748070567846298,0.4510437548160553,0.7953145503997803,-0.06896205991506577,0.4070471525192261,0.6099103689193726,-0.046042464673519135,0.4473845958709717,0.7045996189117432,-0.06932535767555237,0.4448954164981842,0.771719217300415,-0.06791307032108307,0.43593406677246094,0.8120355010032654,-0.062486208975315094,0.38326892256736755,0.6396888494491577,-0.06080847233533859,0.4153277277946472,0.7135035991668701,-0.07350035756826401,0.42451992630958557,0.7640672922134399,-0.07035908848047256,0.4282897412776947,0.7986454963684082,-0.0656496062874794,P
2026-02-14 22:06:58,0.3136030435562134,0.6721836924552917,2.8266182994229894e-07,0.36488062143325806,0.7311863303184509,0.001498445519246161,0.40259265899658203,0.7608165740966797,-0.011042339727282524,0.42847129702568054,0.794025182723999,-0.02826969139277935,0.4517313539981842,0.819040060043335,-0.04545639455318451,0.4427303373813629,0.6248774528503418,-0.014879230409860611,0.4932084381580353,0.6394453048706055,-0.03323649615049362,0.5278567671775818,0.6501047611236572,-0.04536093771457672,0.5552889108657837,0.660592794418335,-0.05401930958032608,0.42820942401885986,0.6055765151977539,-0.0296041127294302,0.4730446934700012,0.6954430341720581,-0.05665457621216774,0.46559375524520874,0.7668234705924988,-0.06545142084360123,0.45132237672805786,0.8104722499847412,-0.06694529950618744,0.40748170018196106,0.6175268888473511,-0.04406069591641426,0.44770339131355286,0.712643027305603,-0.0667407438158989,0.44533398747444153,0.781531810760498,-0.06520070135593414,0.43626996874809265,0.8232915997505188,-0.05973810330033302,0.3853512406349182,0.6484324336051941,-0.05867554992437363,0.4169684052467346,0.7240459322929382,-0.07079538702964783,0.42415788769721985,0.775215744972229,-0.06722529232501984,0.4258679151535034,0.8098868727684021,-0.06208273768424988,P
2026-02-14 22:06:59,0.31127703189849854,0.6787109375,2.77081880994956e-07,0.3621973991394043,0.7355077862739563,0.001797169796191156,0.40020206570625305,0.7628113031387329,-0.010396991856396198,0.42589816451072693,0.7943632006645203,-0.027197515591979027,0.44840797781944275,0.8196051716804504,-0.04414265230298042,0.43915069103240967,0.6274257898330688,-0.015318791382014751,0.4884766936302185,0.6422687768936157,-0.03364624083042145,0.5222833156585693,0.6521258354187012,-0.04553801566362381,0.5494737029075623,0.6609264016151428,-0.05413968488574028,0.42412444949150085,0.6097390651702881,-0.03011488728225231,0.470653235912323,0.6946712732315063,-0.057249121367931366,0.4629470109939575,0.7653374075889587,-0.06611648201942444,0.4484579861164093,0.8074520826339722,-0.06774343550205231,0.40310320258140564,0.6223058700561523,-0.044562313705682755,0.44495099782943726,0.7126840949058533,-0.06780903786420822,0.442304402589798,0.7817288637161255,-0.06682660430669785,0.43285635113716125,0.8232932686805725,-0.06157567724585533,0.3804249167442322,0.6533311009407043,-0.0589899979531765,0.4137367606163025,0.7245453596115112,-0.07168178260326385,0.4219805896282196,0.7757812738418579,-0.06883659958839417,0.4243257939815521,0.8108687400817871,-0.06427176296710968,P
2026-02-14 22:06:59,0.3107573986053467,0.6826679110527039,2.8013144515171007e-07,0.36132749915122986,0.7380008697509766,0.0019199209054931998,0.39869314432144165,0.7656444311141968,-0.01037958450615406,0.42404574155807495,0.7973118424415588,-0.027475960552692413,0.4464968740940094,0.8210206031799316,-0.044595085084438324,0.4380725622177124,0.6297938227653503,-0.014428437687456608,0.48762479424476624,0.6458842754364014,-0.03259523585438728,0.5217210054397583,0.6553819179534912,-0.04435885325074196,0.5484814047813416,0.6636853218078613,-0.052646342664957047,0.4222544729709625,0.6112858057022095,-0.029201896861195564,0.4678921401500702,0.6979166269302368,-0.05546404793858528,0.4608326256275177,0.7671948671340942,-0.06352227926254272,0.4473024606704712,0.808927059173584,-0.06449802219867706,0.4015030860900879,0.6239983439445496,-0.043671924620866776,0.442710280418396,0.7167409062385559,-0.06598657369613647,0.4407975971698761,0.7838741540908813,-0.06369811296463013,0.4319368600845337,0.8242564797401428,-0.057599108666181564,0.3797043561935425,0.6554583311080933,-0.058268070220947266,0.41269451379776,0.7314685583114624,-0.07016931474208832,0.42084482312202454,0.7822371125221252,-0.06617671996355057,0.42334890365600586,0.8160771131515503,-0.060622651129961014,P
2026-02-14 22:07:00,0.31287530064582825,0.6711090803146362,2.773238065856276e-07,0.36483198404312134,0.7263702154159546,0.0015710934530943632,0.4019874036312103,0.7538303732872009,-0.011020557023584843,0.4270278215408325,0.7864744663238525,-0.028360236436128616,0.44964462518692017,0.808799684047699,-0.04572880640625954,0.4405305087566376,0.6171746253967285,-0.014712225645780563,0.4890327453613281,0.6315433382987976,-0.03356429561972618,0.5227296352386475,0.6412498354911804,-0.04610341414809227,0.5496936440467834,0.6498947739601135,-0.055071257054805756,0.42516544461250305,0.5985859632492065,-0.02958785928785801,0.47045257687568665,0.6832018494606018,-0.057283394038677216,0.462544322013855,0.7543705105781555,-0.0664854422211647,0.44794008135795593,0.7966514825820923,-0.0682084858417511,0.40428560972213745,0.6101311445236206,-0.044272977858781815,0.44542160630226135,0.6996361017227173,-0.06784792989492416,0.4427424669265747,0.7686626315116882,-0.06686216592788696,0.43344128131866455,0.8104207515716553,-0.06149386987090111,0.38187074661254883,0.640371561050415,-0.059043195098638535,0.41396674513816833,0.7121574282646179,-0.07205060869455338,0.42149338126182556,0.7631882429122925,-0.06926245987415314,0.42337843775749207,0.7982841730117798,-0.06457358598709106,P
2026-02-14 22:07:01,0.30934545397758484,0.6748226284980774,2.637359841628495e-07,0.36155229806900024,0.7320475578308105,0.0022077346220612526,0.39930489659309387,0.7604657411575317,-0.01005246490240097,0.42449265718460083,0.7920013666152954,-0.027098750695586205,0.4464559853076935,0.8126091957092285,-0.044280484318733215,0.43802881240844727,0.6218781471252441,-0.014308835379779339,0.486370712518692,0.6364101767539978,-0.03292260691523552,0.5203532576560974,0.6447091102600098,-0.04552377015352249,0.5477274656295776,0.6517296433448792,-0.05469052866101265,0.4222797155380249,0.6030634641647339,-0.029564697295427322,0.46784549951553345,0.685993492603302,-0.05680077150464058,0.46106404066085815,0.7560821175575256,-0.06622547656297684,0.4472509026527405,0.7984523177146912,-0.0683591365814209,0.4011630117893219,0.6141937375068665,-0.04453574866056442,0.44291579723358154,0.7005631923675537,-0.0673418790102005,0.44193336367607117,0.7694276571273804,-0.06635644286870956,0.43380069732666016,0.8127273321151733,-0.061407361179590225,0.3785649836063385,0.6442794799804688,-0.05960160121321678,0.4112951457500458,0.713495135307312,-0.0721014216542244,0.4201638400554657,0.7635402083396912,-0.06938408315181732,0.4234926104545593,0.7988479733467102,-0.06504818797111511,P
2026-02-14 22:07:02,0.3131117820739746,0.6727215647697449,2.7776627575804014e-07,0.36451131105422974,0.7288922071456909,0.001250749221071601,0.4010365307331085,0.7568972706794739,-0.01144643034785986,0.42580869793891907,0.7896000742912292,-0.028651412576436996,0.4473903775215149,0.8119921684265137,-0.04582628607749939,0.43973755836486816,0.6179815530776978,-0.015044781379401684,0.4875340759754181,0.6320784687995911,-0.03343130648136139,0.5205481052398682,0.6409565210342407,-0.045419842004776,0.5470759868621826,0.6494072675704956,-0.054002344608306885,0.4242193400859833,0.5991246700286865,-0.029562652111053467,0.46928152441978455,0.682676374912262,-0.05638595670461655,0.4622620940208435,0.7511136531829834,-0.06496945768594742,0.44859322905540466,0.7931026816368103,-0.06647954881191254,0.403402179479599,0.6097506284713745,-0.04392736777663231,0.4434082508087158,0.6984081864356995,-0.0667034164071083,0.4420661926269531,0.7655376195907593,-0.06570037454366684,0.43432924151420593,0.8077598810195923,-0.060602255165576935,0.3813721239566803,0.6396856307983398,-0.0584399551153183,0.413129061460495,0.7111301422119141,-0.07100149244070053,0.4217463731765747,0.7612810134887695,-0.06850150227546692,0.4249730110168457,0.7966238856315613,-0.0642375648021698,P
2026-02-14 22:07:03,0.31593942642211914,0.6635557413101196,2.5108033696596976e-07,0.366951584815979,0.7192748785018921,0.0025763213634490967,0.4046342074871063,0.7462721467018127,-0.008897751569747925,0.42963147163391113,0.7773130536079407,-0.025271859019994736,0.45229440927505493,0.7985983490943909,-0.04169869422912598,0.4418330490589142,0.6101860404014587,-0.013494685292243958,0.49170517921447754,0.6226015686988831,-0.031495463103055954,0.5243112444877625,0.6322482824325562,-0.04324108734726906,0.5488818883895874,0.6420652270317078,-0.05147330462932587,0.4270521104335785,0.5903449058532715,-0.028384603559970856,0.4721442461013794,0.6743549108505249,-0.05475851148366928,0.4654303193092346,0.7421361207962036,-0.06304334104061127,0.451801598072052,0.7834130525588989,-0.06424322724342346,0.40721893310546875,0.601170539855957,-0.043032266199588776,0.44792699813842773,0.6883333325386047,-0.06546470522880554,0.4460562467575073,0.7558127641677856,-0.06364437192678452,0.43727540969848633,0.7980993986129761,-0.05798002704977989,0.38614583015441895,0.6307202577590942,-0.057797033339738846,0.417131245136261,0.7006904482841492,-0.07056985050439835,0.4244425892829895,0.7504381537437439,-0.06741537898778915,0.42653971910476685,0.7856135368347168,-0.062373436987400055,P
